STRATUM,YEAR,SEASON,SVSPP,n_individ,tot_mass,n_station,n_tow,n_individ_PUE,tot_mass_PUE,SCINAME,COMNAME
01360,2017,spring,508,1,0.006,1,1,1,0.006,STOLOTEUTHIS LEUCOPTERA,SHIELD BOBTAIL
01360,2017,spring,512,48,1.092,8,8,6,0.1365,BATHYPOLYPUS ARCTICUS,SPOONARM OCTOPUS
01360,2017,spring,998,0,6.758,8,8,0,0.84475,TRASH SPECIES IN CATCH,TRASH
01360,2018,autumn,022,1,12.003,1,1,1,12.003,DIPTURUS LAEVIS,BARNDOOR SKATE
01360,2018,autumn,027,8,2.66,1,1,8,2.66,MALACORAJA SENTA,SMOOTH SKATE
01360,2018,autumn,032,1,0.187,1,1,1,0.187,CLUPEA HARENGUS,ATLANTIC HERRING
01360,2018,autumn,033,23,3.89,1,1,23,3.89,ALOSA PSEUDOHARENGUS,ALEWIFE
01360,2018,autumn,072,206,24.701,1,1,206,24.701,MERLUCCIUS BILINEARIS,SILVER HAKE
01360,2018,autumn,074,68,77.975,1,1,68,77.975,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01360,2018,autumn,075,1,1.42,1,1,1,1.42,POLLACHIUS VIRENS,POLLOCK
01360,2018,autumn,076,14,22.258,1,1,14,22.258,UROPHYCIS TENUIS,WHITE HAKE
01360,2018,autumn,077,33,2.319,1,1,33,2.319,UROPHYCIS CHUSS,RED HAKE
01360,2018,autumn,102,17,7.477,1,1,17,7.477,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01360,2018,autumn,107,7,1.182,1,1,7,1.182,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01360,2018,autumn,155,479,184.999,1,1,479,184.999,SEBASTES FASCIATUS,ACADIAN REDFISH
01360,2018,autumn,197,10,27.587,1,1,10,27.587,LOPHIUS AMERICANUS,GOOSEFISH
01360,2018,autumn,296,47,0.152,1,1,47,0.152,DICHELOPANDALUS LEPTOCERUS,BRISTLED LONGBEAK
01360,2018,autumn,297,2,0.002,1,1,2,0.002,PANDALUS MONTAGUI,AESOP SHRIMP
01360,2018,autumn,299,18,0.023,1,1,18,0.023,PONTOPHILUS NORVEGICUS,NORWEGIAN SHRIMP
01360,2018,autumn,305,2,1.935,1,1,2,1.935,CRUSTACEA SHRIMP,SHRIMP UNCL
01360,2018,autumn,306,128,1.693,1,1,128,1.693,PANDALUS BOREALIS,NORTHERN SHRIMP
01360,2018,autumn,310,1,0.154,1,1,1,0.154,GERYON QUINQUEDENS,RED DEEPSEA CRAB
01360,2018,autumn,502,9,0.613,1,1,9,0.613,ILLEX ILLECEBROSUS,NORTHERN SHORTFIN SQUID
01360,2018,autumn,512,28,0.611,1,1,28,0.611,BATHYPOLYPUS ARCTICUS,SPOONARM OCTOPUS
01360,2018,autumn,998,0,0.133,1,1,0,0.133,TRASH SPECIES IN CATCH,TRASH
01360,2018,spring,001,1,0.088,1,1,1,0.088,MYXINE GLUTINOSA,ATLANTIC HAGFISH
01360,2018,spring,002,1,0.136,1,1,1,0.136,PETROMYZON MARINUS,SEA LAMPREY
01360,2018,spring,015,129,101.157,4,4,32.25,25.28925,SQUALUS ACANTHIAS,SPINY DOGFISH
01360,2018,spring,027,15,4.691,5,5,3,0.9381999999999999,MALACORAJA SENTA,SMOOTH SKATE
01360,2018,spring,028,3,11.918,1,1,3,11.918,AMBLYRAJA RADIATA,THORNY SKATE
01360,2018,spring,032,141,17.859,6,6,23.5,2.9765,CLUPEA HARENGUS,ATLANTIC HERRING
01360,2018,spring,033,93,8.464,6,6,15.5,1.4106666666666667,ALOSA PSEUDOHARENGUS,ALEWIFE
01360,2018,spring,034,2,0.198,1,1,2,0.198,ALOSA AESTIVALIS,BLUEBACK HERRING
01360,2018,spring,035,2,0.256,2,2,1,0.128,ALOSA SAPIDISSIMA,AMERICAN SHAD
01360,2018,spring,072,5471,361.26099999999997,6,6,911.8333333333334,60.21016666666666,MERLUCCIUS BILINEARIS,SILVER HAKE
01360,2018,spring,074,285,259.364,6,6,47.5,43.22733333333333,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01360,2018,spring,076,88,112.524,6,6,14.666666666666666,18.754,UROPHYCIS TENUIS,WHITE HAKE
01360,2018,spring,077,582,115.503,6,6,97,19.2505,UROPHYCIS CHUSS,RED HAKE
01360,2018,spring,083,9,0.5790000000000001,5,5,1.8,0.11580000000000001,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01360,2018,spring,102,41,22.165,5,5,8.2,4.433,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01360,2018,spring,107,71,15.746,6,6,11.833333333333334,2.6243333333333334,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01360,2018,spring,121,123,12.688,5,5,24.6,2.5376000000000003,SCOMBER SCOMBRUS,ATLANTIC MACKEREL
01360,2018,spring,131,1,0.048,1,1,1,0.048,PEPRILUS TRIACANTHUS,BUTTERFISH
01360,2018,spring,155,82,31.161,6,6,13.666666666666666,5.1935,SEBASTES FASCIATUS,ACADIAN REDFISH
01360,2018,spring,197,46,111.745,6,6,7.666666666666667,18.624166666666667,LOPHIUS AMERICANUS,GOOSEFISH
01360,2018,spring,229,1,0.006,1,1,1,0.006,MAUROLICUS WEITZMANI,WEITZMANS PEARLSIDES
01360,2018,spring,292,1151,2.269,6,6,191.83333333333334,0.3781666666666667,PASIPHAEA MULTIDENTATA,PINK GLASS SHRIMP
01360,2018,spring,296,12,0.035,4,4,3,0.00875,DICHELOPANDALUS LEPTOCERUS,BRISTLED LONGBEAK
01360,2018,spring,297,4,0.005,1,1,4,0.005,PANDALUS MONTAGUI,AESOP SHRIMP
01360,2018,spring,298,86,0.296,1,1,86,0.296,PANDALUS PROPINQUUS,NA
01360,2018,spring,299,14,0.023,4,4,3.5,0.00575,PONTOPHILUS NORVEGICUS,NORWEGIAN SHRIMP
01360,2018,spring,301,37,37.806,4,4,9.25,9.4515,HOMARUS AMERICANUS,AMERICAN LOBSTER
01360,2018,spring,305,8,2.866,6,6,1.3333333333333333,0.4776666666666667,CRUSTACEA SHRIMP,SHRIMP UNCL
01360,2018,spring,312,8,5.503,6,6,1.3333333333333333,0.9171666666666667,CANCER BOREALIS,JONAH CRAB
01360,2018,spring,401,1,0.003,1,1,1,0.003,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01360,2018,spring,508,2,0.023,1,1,2,0.023,STOLOTEUTHIS LEUCOPTERA,SHIELD BOBTAIL
01360,2018,spring,512,74,1.244,6,6,12.333333333333334,0.20733333333333334,BATHYPOLYPUS ARCTICUS,SPOONARM OCTOPUS
01360,2018,spring,998,0,1.7810000000000001,6,6,0,0.29683333333333334,TRASH SPECIES IN CATCH,TRASH
01360,2019,autumn,001,2,0.235,1,1,2,0.235,MYXINE GLUTINOSA,ATLANTIC HAGFISH
01360,2019,autumn,015,855,831.852,10,10,85.5,83.1852,SQUALUS ACANTHIAS,SPINY DOGFISH
01360,2019,autumn,022,8,76.14,4,4,2,19.035,DIPTURUS LAEVIS,BARNDOOR SKATE
01360,2019,autumn,027,126,36.967999999999996,10,10,12.6,3.6967999999999996,MALACORAJA SENTA,SMOOTH SKATE
01360,2019,autumn,028,4,13.67,3,3,1.3333333333333333,4.556666666666667,AMBLYRAJA RADIATA,THORNY SKATE
01360,2019,autumn,032,38,5.806,5,5,7.6,1.1612,CLUPEA HARENGUS,ATLANTIC HERRING
01360,2019,autumn,033,44,6.394,3,3,14.666666666666666,2.1313333333333335,ALOSA PSEUDOHARENGUS,ALEWIFE
01360,2019,autumn,034,3,0.331,1,1,3,0.331,ALOSA AESTIVALIS,BLUEBACK HERRING
01360,2019,autumn,072,5350,489.258,10,10,535,48.925799999999995,MERLUCCIUS BILINEARIS,SILVER HAKE
01360,2019,autumn,073,1,1.26,1,1,1,1.26,GADUS MORHUA,ATLANTIC COD
01360,2019,autumn,074,156,188.718,8,8,19.5,23.58975,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01360,2019,autumn,075,31,98.819,2,2,15.5,49.4095,POLLACHIUS VIRENS,POLLOCK
01360,2019,autumn,076,124,105.824,10,10,12.4,10.5824,UROPHYCIS TENUIS,WHITE HAKE
01360,2019,autumn,077,659,56.859,10,10,65.9,5.6859,UROPHYCIS CHUSS,RED HAKE
01360,2019,autumn,083,8,0.271,5,5,1.6,0.054200000000000005,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01360,2019,autumn,084,2,2.932,2,2,1,1.466,BROSME BROSME,CUSK
01360,2019,autumn,090,1,0.028,1,1,1,0.028,MACROURIDAE,GRENADIER UNCL
01360,2019,autumn,102,63,20.611,9,9,7,2.290111111111111,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01360,2019,autumn,107,69,19.089,10,10,6.9,1.9088999999999998,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01360,2019,autumn,121,7,0.707,1,1,7,0.707,SCOMBER SCOMBRUS,ATLANTIC MACKEREL
01360,2019,autumn,131,2,0.14400000000000002,2,2,1,0.07200000000000001,PEPRILUS TRIACANTHUS,BUTTERFISH
01360,2019,autumn,132,1,0.004,1,1,1,0.004,SELENE SETAPINNIS,ATLANTIC MOONFISH
01360,2019,autumn,155,696,218.781,10,10,69.6,21.8781,SEBASTES FASCIATUS,ACADIAN REDFISH
01360,2019,autumn,156,66,10.788,2,2,33,5.394,HELICOLENUS DACTYLOPTERUS,BLACKBELLY ROSEFISH
01360,2019,autumn,164,1,0.237,1,1,1,0.237,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01360,2019,autumn,190,2,0.009,1,1,2,0.009,LYCENCHELYS VERRILLI,WOLF EELPOUT
01360,2019,autumn,191,1,0.095,1,1,1,0.095,CRYPTACANTHODES MACULATUS,WRYMOUTH
01360,2019,autumn,197,104,122.193,9,9,11.555555555555555,13.577,LOPHIUS AMERICANUS,GOOSEFISH
01360,2019,autumn,301,15,21.868,6,6,2.5,3.6446666666666663,HOMARUS AMERICANUS,AMERICAN LOBSTER
01360,2019,autumn,305,10,4.597,10,10,1,0.45970000000000005,CRUSTACEA SHRIMP,SHRIMP UNCL
01360,2019,autumn,312,5,3.8440000000000003,5,5,1,0.7688,CANCER BOREALIS,JONAH CRAB
01360,2019,autumn,502,17,1.893,6,6,2.8333333333333335,0.3155,ILLEX ILLECEBROSUS,NORTHERN SHORTFIN SQUID
01360,2019,autumn,506,4,0.032,3,3,1.3333333333333333,0.010666666666666666,SEPIOLIDAE,BOBTAIL UNCL
01360,2019,autumn,508,6,0.053000000000000005,2,2,3,0.026500000000000003,STOLOTEUTHIS LEUCOPTERA,SHIELD BOBTAIL
01360,2019,autumn,512,146,3.218,10,10,14.6,0.3218,BATHYPOLYPUS ARCTICUS,SPOONARM OCTOPUS
01360,2019,autumn,998,0,6.83,10,10,0,0.683,TRASH SPECIES IN CATCH,TRASH
01360,2019,spring,001,3,0.276,2,2,1.5,0.138,MYXINE GLUTINOSA,ATLANTIC HAGFISH
01360,2019,spring,002,1,0.047,1,1,1,0.047,PETROMYZON MARINUS,SEA LAMPREY
01360,2019,spring,015,1052,1069.311,11,11,95.63636363636364,97.21009090909091,SQUALUS ACANTHIAS,SPINY DOGFISH
01360,2019,spring,022,8,79.244,5,5,1.6,15.8488,DIPTURUS LAEVIS,BARNDOOR SKATE
01360,2019,spring,027,71,24.094,12,12,5.916666666666667,2.0078333333333336,MALACORAJA SENTA,SMOOTH SKATE
01360,2019,spring,028,1,2.44,1,1,1,2.44,AMBLYRAJA RADIATA,THORNY SKATE
01360,2019,spring,032,216,30.942,11,11,19.636363636363637,2.812909090909091,CLUPEA HARENGUS,ATLANTIC HERRING
01360,2019,spring,033,146,16.608999999999998,10,10,14.6,1.6608999999999998,ALOSA PSEUDOHARENGUS,ALEWIFE
01360,2019,spring,034,6,0.151,1,1,6,0.151,ALOSA AESTIVALIS,BLUEBACK HERRING
01360,2019,spring,035,2,0.269,2,2,1,0.1345,ALOSA SAPIDISSIMA,AMERICAN SHAD
01360,2019,spring,072,7552,546.276,12,12,629.3333333333334,45.522999999999996,MERLUCCIUS BILINEARIS,SILVER HAKE
01360,2019,spring,073,1,0.359,1,1,1,0.359,GADUS MORHUA,ATLANTIC COD
01360,2019,spring,074,182,178.681,12,12,15.166666666666666,14.890083333333335,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01360,2019,spring,075,13,31.354,5,5,2.6,6.2707999999999995,POLLACHIUS VIRENS,POLLOCK
01360,2019,spring,076,245,462.146,12,12,20.416666666666668,38.512166666666666,UROPHYCIS TENUIS,WHITE HAKE
01360,2019,spring,077,1301,197.612,12,12,108.41666666666667,16.467666666666666,UROPHYCIS CHUSS,RED HAKE
01360,2019,spring,083,11,0.416,7,7,1.5714285714285714,0.05942857142857143,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01360,2019,spring,090,2,0.149,1,1,2,0.149,MACROURIDAE,GRENADIER UNCL
01360,2019,spring,101,2,13.214,2,2,1,6.607,HIPPOGLOSSUS HIPPOGLOSSUS,ATLANTIC HALIBUT
01360,2019,spring,102,54,22.968,8,8,6.75,2.871,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01360,2019,spring,104,1,0.342,1,1,1,0.342,PARALICHTHYS OBLONGUS,FOURSPOT FLOUNDER
01360,2019,spring,107,229,55.267,11,11,20.818181818181817,5.024272727272727,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01360,2019,spring,121,24,5.3500000000000005,9,9,2.6666666666666665,0.5944444444444446,SCOMBER SCOMBRUS,ATLANTIC MACKEREL
01360,2019,spring,155,301,117.82,12,12,25.083333333333332,9.818333333333333,SEBASTES FASCIATUS,ACADIAN REDFISH
01360,2019,spring,156,70,7.8149999999999995,2,2,35,3.9074999999999998,HELICOLENUS DACTYLOPTERUS,BLACKBELLY ROSEFISH
01360,2019,spring,191,1,0.26,1,1,1,0.26,CRYPTACANTHODES MACULATUS,WRYMOUTH
01360,2019,spring,197,141,203.525,12,12,11.75,16.960416666666667,LOPHIUS AMERICANUS,GOOSEFISH
01360,2019,spring,229,5,0.019,3,3,1.6666666666666667,0.006333333333333333,MAUROLICUS WEITZMANI,WEITZMANS PEARLSIDES
01360,2019,spring,262,2,0.009,1,1,2,0.009,MELANOSTIGMA ATLANTICUM,ATLANTIC SOFT POUT
01360,2019,spring,263,1,0.008,1,1,1,0.008,POLYMIXIA LOWEI,BEARDFISH
01360,2019,spring,301,70,78.121,9,9,7.777777777777778,8.68011111111111,HOMARUS AMERICANUS,AMERICAN LOBSTER
01360,2019,spring,305,15,3.5700000000000003,12,12,1.25,0.29750000000000004,CRUSTACEA SHRIMP,SHRIMP UNCL
01360,2019,spring,310,3,0.7230000000000001,2,2,1.5,0.36150000000000004,GERYON QUINQUEDENS,RED DEEPSEA CRAB
01360,2019,spring,312,0,4.575,6,6,0,0.7625000000000001,CANCER BOREALIS,JONAH CRAB
01360,2019,spring,313,3,0.01,2,2,1.5,0.005,CANCER IRRORATUS,ATLANTIC ROCK CRAB
01360,2019,spring,503,2,0.181,2,2,1,0.0905,LOLIGO PEALEII,LONGFIN SQUID
01360,2019,spring,512,203,3.861,12,12,16.916666666666668,0.32175000000000004,BATHYPOLYPUS ARCTICUS,SPOONARM OCTOPUS
01360,2019,spring,896,2,0.02,2,2,1,0.01,PARALEPIDAE,BARRACUDINA UNCL
01360,2019,spring,998,0,2.815,12,12,0,0.23458333333333334,TRASH SPECIES IN CATCH,TRASH
01370,1980,autumn,001,1,0.1,1,1,1,0.1,MYXINE GLUTINOSA,ATLANTIC HAGFISH
01370,1980,autumn,015,2,3.4,2,2,1,1.7,SQUALUS ACANTHIAS,SPINY DOGFISH
01370,1980,autumn,027,2,1.7000000000000002,2,2,1,0.8500000000000001,MALACORAJA SENTA,SMOOTH SKATE
01370,1980,autumn,028,26,103.4,5,5,5.2,20.68,AMBLYRAJA RADIATA,THORNY SKATE
01370,1980,autumn,031,1,0.1,1,1,1,0.1,ETRUMEUS TERES,ROUND HERRING
01370,1980,autumn,033,2,0.7,2,2,1,0.35,ALOSA PSEUDOHARENGUS,ALEWIFE
01370,1980,autumn,056,1,0,1,1,1,0,MYCTOPHIDAE,LANTERNFISH UNCL
01370,1980,autumn,072,95,18.7,5,5,19,3.7399999999999998,MERLUCCIUS BILINEARIS,SILVER HAKE
01370,1980,autumn,073,11,31.1,4,4,2.75,7.775,GADUS MORHUA,ATLANTIC COD
01370,1980,autumn,074,19,61.5,4,4,4.75,15.375,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01370,1980,autumn,075,5,30.6,3,3,1.6666666666666667,10.200000000000001,POLLACHIUS VIRENS,POLLOCK
01370,1980,autumn,076,16,28.4,5,5,3.2,5.68,UROPHYCIS TENUIS,WHITE HAKE
01370,1980,autumn,077,2,1.1,2,2,1,0.55,UROPHYCIS CHUSS,RED HAKE
01370,1980,autumn,083,2,0,2,2,1,0,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01370,1980,autumn,084,6,14.1,2,2,3,7.05,BROSME BROSME,CUSK
01370,1980,autumn,102,211,156.5,5,5,42.2,31.3,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01370,1980,autumn,107,23,23.400000000000002,4,4,5.75,5.8500000000000005,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01370,1980,autumn,155,256,182.9,5,5,51.2,36.58,SEBASTES FASCIATUS,ACADIAN REDFISH
01370,1980,autumn,159,8,0,2,2,4,0,ARTEDIELLUS SP,HOOKEAR SCULPIN UNCL
01370,1980,autumn,168,1,1.6,1,1,1,1.6,CYCLOPTERUS LUMPUS,LUMPFISH
01370,1980,autumn,197,2,6.1,2,2,1,3.05,LOPHIUS AMERICANUS,GOOSEFISH
01370,1980,autumn,305,NA,10.2,5,5,NA,2.04,CRUSTACEA SHRIMP,SHRIMP UNCL
01370,1980,autumn,306,431,4.1,3,3,143.66666666666666,1.3666666666666665,PANDALUS BOREALIS,NORTHERN SHRIMP
01370,1980,autumn,401,137,6.3999999999999995,3,3,45.666666666666664,2.1333333333333333,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01370,1980,autumn,502,29,12.1,4,4,7.25,3.025,ILLEX ILLECEBROSUS,NORTHERN SHORTFIN SQUID
01370,1980,spring,027,10,4.1,4,4,2.5,1.025,MALACORAJA SENTA,SMOOTH SKATE
01370,1980,spring,028,14,51.1,5,5,2.8,10.22,AMBLYRAJA RADIATA,THORNY SKATE
01370,1980,spring,072,952,80.5,5,5,190.4,16.1,MERLUCCIUS BILINEARIS,SILVER HAKE
01370,1980,spring,073,10,45.2,4,4,2.5,11.3,GADUS MORHUA,ATLANTIC COD
01370,1980,spring,074,3,12.3,2,2,1.5,6.15,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01370,1980,spring,075,5,19.3,2,2,2.5,9.65,POLLACHIUS VIRENS,POLLOCK
01370,1980,spring,076,86,67.7,5,5,17.2,13.540000000000001,UROPHYCIS TENUIS,WHITE HAKE
01370,1980,spring,077,163,71.7,5,5,32.6,14.34,UROPHYCIS CHUSS,RED HAKE
01370,1980,spring,084,1,2,1,1,1,2,BROSME BROSME,CUSK
01370,1980,spring,102,253,112.5,5,5,50.6,22.5,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01370,1980,spring,104,1,0.1,1,1,1,0.1,PARALICHTHYS OBLONGUS,FOURSPOT FLOUNDER
01370,1980,spring,107,31,27.1,5,5,6.2,5.42,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01370,1980,spring,155,189,84.3,4,4,47.25,21.075,SEBASTES FASCIATUS,ACADIAN REDFISH
01370,1980,spring,161,1,0,1,1,1,0,TRIGLOPS MURRAYI,MOUSTACHE SCULPIN
01370,1980,spring,164,3,0.8,1,1,3,0.8,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01370,1980,spring,181,12,0.2,1,1,12,0.2,AMMODYTES DUBIUS,NORTHERN SAND LANCE
01370,1980,spring,191,1,0.1,1,1,1,0.1,CRYPTACANTHODES MACULATUS,WRYMOUTH
01370,1980,spring,192,8,9.8,3,3,2.6666666666666665,3.266666666666667,ANARHICHAS LUPUS,ATLANTIC WOLFFISH
01370,1980,spring,193,1,0.1,1,1,1,0.1,MACROZOARCES AMERICANUS,OCEAN POUT
01370,1980,spring,197,10,81.3,4,4,2.5,20.325,LOPHIUS AMERICANUS,GOOSEFISH
01370,1980,spring,305,NA,1.4,3,3,NA,0.4666666666666666,CRUSTACEA SHRIMP,SHRIMP UNCL
01370,1980,spring,306,108,1.1,3,3,36,0.3666666666666667,PANDALUS BOREALIS,NORTHERN SHRIMP
01370,1980,spring,317,1,0.1,1,1,1,0.1,MAJIDAE,SPIDER CRAB UNCL
01370,1980,spring,401,70,3.7,1,1,70,3.7,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01370,1980,spring,510,1,0,1,1,1,0,OCTOPODA,OCTOPUS UNCL
01370,1981,autumn,028,9,27.5,3,3,3,9.166666666666666,AMBLYRAJA RADIATA,THORNY SKATE
01370,1981,autumn,033,1,0.2,1,1,1,0.2,ALOSA PSEUDOHARENGUS,ALEWIFE
01370,1981,autumn,072,45,8.1,3,3,15,2.6999999999999997,MERLUCCIUS BILINEARIS,SILVER HAKE
01370,1981,autumn,073,6,49.5,3,3,2,16.5,GADUS MORHUA,ATLANTIC COD
01370,1981,autumn,075,1,2.5,1,1,1,2.5,POLLACHIUS VIRENS,POLLOCK
01370,1981,autumn,076,12,15,5,5,2.4,3,UROPHYCIS TENUIS,WHITE HAKE
01370,1981,autumn,077,3,2,2,2,1.5,1,UROPHYCIS CHUSS,RED HAKE
01370,1981,autumn,083,3,0.2,2,2,1.5,0.1,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01370,1981,autumn,084,1,2.4,1,1,1,2.4,BROSME BROSME,CUSK
01370,1981,autumn,102,199,134.4,5,5,39.8,26.880000000000003,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01370,1981,autumn,107,17,13.6,5,5,3.4,2.7199999999999998,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01370,1981,autumn,155,50,32,1,1,50,32,SEBASTES FASCIATUS,ACADIAN REDFISH
01370,1981,autumn,164,4,2.2,2,2,2,1.1,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01370,1981,autumn,197,1,0.3,1,1,1,0.3,LOPHIUS AMERICANUS,GOOSEFISH
01370,1981,autumn,305,NA,18.599999999999998,5,5,NA,3.7199999999999998,CRUSTACEA SHRIMP,SHRIMP UNCL
01370,1981,autumn,306,1232,11.7,5,5,246.4,2.34,PANDALUS BOREALIS,NORTHERN SHRIMP
01370,1981,autumn,401,36,4,4,4,9,1,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01370,1981,autumn,502,2,0.6,2,2,1,0.3,ILLEX ILLECEBROSUS,NORTHERN SHORTFIN SQUID
01370,1981,spring,015,1,4.5,1,1,1,4.5,SQUALUS ACANTHIAS,SPINY DOGFISH
01370,1981,spring,027,1,1.7,1,1,1,1.7,MALACORAJA SENTA,SMOOTH SKATE
01370,1981,spring,028,7,12.9,3,3,2.3333333333333335,4.3,AMBLYRAJA RADIATA,THORNY SKATE
01370,1981,spring,056,1,0,1,1,1,0,MYCTOPHIDAE,LANTERNFISH UNCL
01370,1981,spring,072,173,17.799999999999997,4,4,43.25,4.449999999999999,MERLUCCIUS BILINEARIS,SILVER HAKE
01370,1981,spring,073,4,19.5,2,2,2,9.75,GADUS MORHUA,ATLANTIC COD
01370,1981,spring,074,1,3.3,1,1,1,3.3,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01370,1981,spring,075,19,47.2,3,3,6.333333333333333,15.733333333333334,POLLACHIUS VIRENS,POLLOCK
01370,1981,spring,076,46,41,4,4,11.5,10.25,UROPHYCIS TENUIS,WHITE HAKE
01370,1981,spring,077,42,16.2,4,4,10.5,4.05,UROPHYCIS CHUSS,RED HAKE
01370,1981,spring,079,2,0,1,1,2,0,UROPHYCIS CHESTERI,LONGFIN HAKE
01370,1981,spring,083,1,0,1,1,1,0,ENCHELYOPUS CIMBRIUS,FOURBEARD ROCKLING
01370,1981,spring,084,9,28.8,2,2,4.5,14.4,BROSME BROSME,CUSK
01370,1981,spring,102,176,70.2,4,4,44,17.55,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01370,1981,spring,107,54,28.5,4,4,13.5,7.125,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01370,1981,spring,155,99,57.5,3,3,33,19.166666666666668,SEBASTES FASCIATUS,ACADIAN REDFISH
01370,1981,spring,159,3,0,2,2,1.5,0,ARTEDIELLUS SP,HOOKEAR SCULPIN UNCL
01370,1981,spring,164,2,1.4,2,2,1,0.7,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01370,1981,spring,193,1,0.3,1,1,1,0.3,MACROZOARCES AMERICANUS,OCEAN POUT
01370,1981,spring,197,9,30.6,4,4,2.25,7.65,LOPHIUS AMERICANUS,GOOSEFISH
01370,1981,spring,301,1,1.4,1,1,1,1.4,HOMARUS AMERICANUS,AMERICAN LOBSTER
01370,1981,spring,305,NA,10,4,4,NA,2.5,CRUSTACEA SHRIMP,SHRIMP UNCL
01370,1981,spring,306,152,1.3,3,3,50.666666666666664,0.43333333333333335,PANDALUS BOREALIS,NORTHERN SHRIMP
01370,1981,spring,312,4,2.4,2,2,2,1.2,CANCER BOREALIS,JONAH CRAB
01370,1981,spring,401,54,2.7,3,3,18,0.9,PLACOPECTEN MAGELLANICUS,SEA SCALLOP
01370,1981,spring,510,NA,0,2,2,NA,0,OCTOPODA,OCTOPUS UNCL
01370,1982,autumn,028,7,20.5,2,2,3.5,10.25,AMBLYRAJA RADIATA,THORNY SKATE
01370,1982,autumn,033,1,0.3,1,1,1,0.3,ALOSA PSEUDOHARENGUS,ALEWIFE
01370,1982,autumn,072,49,4.6,5,5,9.8,0.9199999999999999,MERLUCCIUS BILINEARIS,SILVER HAKE
01370,1982,autumn,073,6,16.1,2,2,3,8.05,GADUS MORHUA,ATLANTIC COD
01370,1982,autumn,074,3,5.3,2,2,1.5,2.65,MELANOGRAMMUS AEGLEFINUS,HADDOCK
01370,1982,autumn,075,14,61,2,2,7,30.5,POLLACHIUS VIRENS,POLLOCK
01370,1982,autumn,076,7,8.700000000000001,4,4,1.75,2.1750000000000003,UROPHYCIS TENUIS,WHITE HAKE
01370,1982,autumn,077,4,1.7,3,3,1.3333333333333333,0.5666666666666667,UROPHYCIS CHUSS,RED HAKE
01370,1982,autumn,084,1,4.3,1,1,1,4.3,BROSME BROSME,CUSK
01370,1982,autumn,102,89,63.1,5,5,17.8,12.620000000000001,HIPPOGLOSSOIDES PLATESSOIDES,AMERICAN PLAICE
01370,1982,autumn,107,29,28.6,4,4,7.25,7.15,GLYPTOCEPHALUS CYNOGLOSSUS,WITCH FLOUNDER
01370,1982,autumn,155,29,12.299999999999999,4,4,7.25,3.0749999999999997,SEBASTES FASCIATUS,ACADIAN REDFISH
01370,1982,autumn,164,5,2,4,4,1.25,0.5,HEMITRIPTERUS AMERICANUS,SEA RAVEN
01370,1982,autumn,184,1,0,1,1,1,0,ULVARIA SUBBIFURCATA,RADIATED SHANNY
01370,1982,autumn,191,1,0.2,1,1,1,0.2,CRYPTACANTHODES MACULATUS,WRYMOUTH
01370,1982,autumn,305,NA,2.5,5,5,NA,0.5,CRUSTACEA SHRIMP,SHRIMP UNCL
