NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,QUAD,SIDE,COUNT,AREA,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NOTES
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,16,O,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,24,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,32,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,8,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Larus Ledge,SL,0,O,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Larus Ledge,SL,16,O,13,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Larus Ledge,SL,24,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Larus Ledge,SL,32,O,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Larus Ledge,SL,40,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Larus Ledge,SL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,0,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,32,O,35,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,40,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,SW Appledore,South Smith's Cove,SL,0,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,SW Appledore,South Smith's Cove,SL,16,O,27,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,SW Appledore,South Smith's Cove,SL,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,SW Appledore,South Smith's Cove,SL,32,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,SW Appledore,South Smith's Cove,SL,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,16,SW Appledore,South Smith's Cove,SL,8,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Pepperrell,SL,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Pepperrell,SL,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Pepperrell,SL,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Pepperrell,SL,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Pepperrell,SL,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Pepperrell,SL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Smith's Cove,SL,0,O,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Smith's Cove,SL,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Smith's Cove,SL,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Smith's Cove,SL,32,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Smith's Cove,SL,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,North Smith's Cove,SL,8,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,South Pepperrell,SL,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,South Pepperrell,SL,16,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,South Pepperrell,SL,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,South Pepperrell,SL,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,South Pepperrell,SL,40,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2017,8,17,SW Appledore,South Pepperrell,SL,8,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,1,SL,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,1,SL,16,O,13,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,1,SL,24,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,1,SL,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,1,SL,40,I,14,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,1,SL,8,I,18,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,2,SL,0,O,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,2,SL,16,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,2,SL,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,2,SL,32,O,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,2,SL,40,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,10,Baker North,2,SL,8,I,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,11,Baker North,3,SL,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,11,Baker North,3,SL,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,11,Baker North,3,SL,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,11,Baker North,3,SL,32,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,11,Baker North,3,SL,40,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,11,Baker North,3,SL,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,1,Baker North,4,SL,0,O,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,1,Baker North,4,SL,16,O,20,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,1,Baker North,4,SL,24,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,1,Baker North,4,SL,32,O,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,1,Baker North,4,SL,40,I,10,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,1,Baker North,4,SL,8,I,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,3,Baker South,1,SL,0,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,3,Baker South,1,SL,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,3,Baker South,1,SL,24,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,3,Baker South,1,SL,32,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,3,Baker South,1,SL,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,3,Baker South,1,SL,8,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,5,Baker South,2,SL,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,5,Baker South,2,SL,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,5,Baker South,2,SL,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,5,Baker South,2,SL,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,5,Baker South,2,SL,40,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,5,Baker South,2,SL,8,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,3,SL,0,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,3,SL,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,3,SL,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,3,SL,32,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,3,SL,40,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,3,SL,8,I,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,4,SL,0,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,4,SL,16,O,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,4,SL,24,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,4,SL,32,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,4,SL,40,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,7,9,Baker South,4,SL,8,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broad Cove,SL,0,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broad Cove,SL,16,O,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broad Cove,SL,24,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broad Cove,SL,32,O,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broad Cove,SL,40,I,27,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broad Cove,SL,8,I,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broadway and 42nd,SL,0,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broadway and 42nd,SL,16,O,18,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broadway and 42nd,SL,24,I,21,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broadway and 42nd,SL,32,O,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broadway and 42nd,SL,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Broadway and 42nd,SL,8,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Devil's Dance Floor,SL,0,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Devil's Dance Floor,SL,16,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Devil's Dance Floor,SL,24,I,11,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Devil's Dance Floor,SL,32,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Devil's Dance Floor,SL,40,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2018,8,28,NE Appledore,Devil's Dance Floor,SL,8,I,13,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
